comment_text,actual_label,risk_score,recommended_action,predicted_label_05
"""

""""preserved as the city's civilian war memorial""""
unbelievable! plymouths war memorial You can insult the SU as much as you like but taking the piss out of the armed forces and the rest of Plymouth on their most sensitive subject will lead to serious trouble. Since you know absolutly nothing about the subject Charles Church was dedicated as 'A' war memorial. Stop writing about matters upon which you are clueless - MORON""",1,0.3154064860287966,Monitor,0
YOU MESS WITH MY MAN BIGGIE SMALLS YOU MESS WITH ME,1,0.31474370452753164,Monitor,0
"Oh yes, john let us all join the hate fest against turks. Remember Turks are evil and Turkiye should be nuked...Yesssssss",1,0.31468160292630976,Monitor,0
"Block MilboreOne And Huon 

Fuck you.but I need your help,Unblock Fonte de regaz and Col Imran Regaz.Hey Block Milboreone And Huon.Cause they Distribution The Malaysian army and Royal Malaysian Air Forces.Please Block Milboreone and Huon.Thanks,But remember. Undo what you did.I don't like Who edit it back.Remember ok!.115.132.230.189",1,0.3140651105679855,Monitor,0
"""

Who gives a rat's ass what either Korea or Japan think about an English naming convention?  Last I checked neither nation is comprised of native English speakers and they don't get a vote in what native English-speaking nations decide to call this body of water, IN ENGLISH.  We can call it the """"Sea of Jello"""" and there isn't a damned thing they can do about it, other than whine like babies.  Perhaps in commemoration of this foolishness we should call it the """"Sea of Idiots"""" and have done with it.""",1,0.31311679400333076,Monitor,0
"DONT YOU KNOW MOST OF THE HONGKONGESE DONT APPRECIATE OF THIS CHINESE FLAG!!! YOU DUMBASS JAPANESE!!!
HONG KONG SHOULD BE RULED BY THE HONGKONGESE OR THE BRITISH OR YOU RETARDED JAPANESE SHOULD BE RULED BY THE CHINESE!!!",1,0.3129364289992941,Monitor,0
"You stupid, you are so damn follish. And the BMT Broadway Line page, when the north tracks of the Manhattan Bridge reopen on February 2004, the N trains was express and the W was local, but you switch it the opposite way. Read the History site on the BMT Broadway Line page and find at.",1,0.3113798309776874,Monitor,0
"You are a prick 

Just thought others might like to know.   mwalla",1,0.3107202415664691,Monitor,0
"Stop erasing the truth fag.'''
== 
 Headline text 

== 
 Headline text 
 ==
 ==",1,0.31065236815392944,Monitor,0
Whoever used 'she' instead of neutral they is a little p ussy fa ggot. I'm going to change it to HE,1,0.31008079889575263,Monitor,0
But you ARE a retard (and a boring contrarian troll threatened by people who know more than him. LOL!). Wikipedia where anyone (except those outside the elected cabal) can edit (but only nonsense and facts from the 1950s). Neat. 50.72.139.25,1,0.3094221950674284,Monitor,0
"You hypocrite 

Either you are an illiterate person or your brain is half cooked.  I am NOT assuming ownership over anything and neither am I engaging in edit wars.  if anything, it is you retards who keep acting like a pest by ruining my article.  If you wish to contribute links etc. then go ahead.  What I have a problem with, is not people CONTRIBUTING to my article, but people DELETING entire swathes of my writing.  You guys keep deleting entire paragraphs from my article without any reason.  You are making my article empty, rudimentary and meaningless.  People look in wikipedia to READ biographies.  NOT to simply look at a list of websites.  Eeverybody has access to google and they can obtain access to websites themselves.  What I am trying to do is to tell people about the life of Rajbeer Singh.  You want to block me?  GO AHEAD - I will simply open up a new account.  And if you block my IP address I will simply log in from a different PC.",1,0.3089491330868695,Monitor,0
"Wow. A snide rude response from Xeworlebi. There's a shocker. Clearly you were marking the disambiguation page incorrectly, but you are too arrogant to listen.",1,0.30802818610198374,Monitor,0
"w. Bush
Bush uses terrorism as propaganda to keep his republican party in power. This has to be strongly emphasized in the main article!  

terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists terrorists

http://www.bushwatch.com/gopconstrm.mov",1,0.3072388073283897,Monitor,0
"Stop blocking my usernames 

I am the username vandal. If you don't stop blocking my usernames I will find out where you live and hit you with railway sleepers. 213.205.234.222",1,0.3062200407923744,Monitor,0
"other people's
Gosh you can't even speak English which you claim to be your mother tongue. Puh-lease.",1,0.3056409150519038,Monitor,0
"If you want to stop being called a honcho, then stop acting like a honcho and start dealing with people like human beings.",1,0.3056348298577103,Monitor,0
"Your blatant POV pushing 

Neither of you guys has made any contribution to this Italian history article other than to shove your unhistorical unconstructive modern POV in my face.
This is a HISTORY article. HISTORY.
Have you heard of that?
This is the reason why so many people get pissed off about the pedantry and idiocy and triviality of Wikipedia.
J*sus. Get a f*cking life.",1,0.3043930827038722,Monitor,0
"If there was a cure for AIDs, it would probably be bought up by rich jerks and sold for double. I believe that if u have AIDs, then that is sad for you, but many people have said that the ones to blame are ..... well, I wont go into that here. many people have there own opinion of who it is. But that is just my opinion. It must suck to be a person with Aids. I would not know.",1,0.3043421447583061,Monitor,0
"Warning 

If you continued imposing wrong religious profile of Cheema then i will daily revert all edits by you on all WP pages from different IPs and tease you the way your mother ass is doing for years on WP. kuti ki bchay baaz aa ja wrna boht tng krunga behn chod. 39.47.139.240",1,0.30413191145271073,Monitor,0
jew stick to editing jew and mexican articles. stay away from arab articles like the one on malik!,1,0.3037051124298355,Monitor,0
You know what I think? I think you should take your fancy Wiki and SHOVE IT.,1,0.30238002594002766,Monitor,0
"Hmm... 

Don't like you! 195.248.122.97",1,0.30213344523250335,Monitor,0
"""

 What the HELL is your problem? 

""""Duck test?""""  Your repeated, unwarranted blockings are beginning to border on the obsessive and the abusive.  I would suggest that you take whatever problems you have with this person or persons and discuss them in a calm and orderly fashion in the guise of what you claim yourself to be.  Otherwise, your credibility on Wikipedia seems suspect, the circumstances under which your behavior arrives becomes questionable and unvalidated, and you yourself come under the microscope as possibly being biased and badly behaved in the capacity of an admin on Wikipedia.  """,1,0.3007345007709018,Monitor,0
"You do not deserve to be alive 

Drop dead now",1,0.3003584073096632,Monitor,0
"]]

Actually I noticed yours is WORSE. Look at that mess you crapped onto my talk page. You call that a paragraph? Buzz off, doof. [[User:Machchunk|Machchunk",1,0.2999670088639462,Monitor,0
"Yeah, just a bunch more whiney suck garbage from this problematic editor. Have a look at all the spew GabeMc posted on mine and Andreasesgde's talk pages that has not ben complained  about and it soon becomes apparent that the scales have been tipped in this now cocky editor's favour. You have to admit that complaining about an apologie on your talk page as harrassement it about as childish as the on looker that buys into his political antics. Me thinks a meatpuppet or even a sockpuppet  case will arise from this nonsense in the future. I find it way to hard to believe that so many editors can not feel like total idiots when they get caught not doing more than three minutes of investigation before acting. I am disgusted and come to realize the WP system is a complete and utter embarrasing joke. Gabe and I had an agreement (I won't disclose the details to protect him) and after the plan began to work he turned on me like a rabid dog. Some thanks. I disagreed with his edits and now watch him inject his non-approved the/The changes to Pink Floyd and other articles as  a cocky test to rape and pilage another few hundred music articles with his same the/The nonsense currently being mediated and under dispute. This guy isn't interested in furthering WP. He only wants to have his name in lights with [WP:Ownership]. I guess this IP is done and time to go back to account editing again. This was much more fun! Bite me bitches! Hasta Luego! Joe 99.251.125.65",1,0.2995391223188809,Monitor,0
MILBURN IS A BARBARIAN PICTURE DELETOR ANIMAL! I WILL KICK OFF HIM from wiki,1,0.2988481798950167,Monitor,0
"""this: """"Michael Wisner is an idiot."""" Or maybe I removed a useful ref in the process...ooops, again! I'll just go put that back in in case it was an actual ref...(tiptoes from room...) See you 'round""",1,0.29862214871720055,Monitor,0
"Hey, you squinty-eyed Jap. 

Go to the Japanese Wikipedia, where you belong.",1,0.2975273178254557,Monitor,0
"You must be stuck on stupid Dmries. I'm not arguing about why I was blocked. I'm saying that ABC News has an opinion that the ad was an attack ad. It's not a reliable source because it is biased, and the no original research policy is a dumb policy. Why would you not want to see the actual ad for yourself? Oh, I know. We're all too stupid to figure out what the actual ad means. We need ABC to break it down for us. Save it. You have an agenda and you won't let anyone interfere with it. I feel sorry for any student who would get stuck in one of your classes. They probably end up dumber for the experience!",1,0.2971811025845454,Monitor,0
"position abuse 

you abuse you position and block people like me wo tell the truth. Shame.",1,0.2959316322119078,Monitor,0
". Also please note that I am a wanker and have no life, hence I spend all my time on wikipedia. Gaand main lun day",1,0.29523609306108534,Monitor,0
unblock|Retarded brother hacked my pc.,1,0.2951651636529677,Monitor,0
Gogo Dodo is a rogue admin that has sex with his father,1,0.2925755030640585,Monitor,0
"I think that what is evident is that most of these 'bots' who are so-called moderators, the ones who spend pretty much all day editing & 'cleaning-up' & restoring wiki entities are clearly sad cunts. That is according to the majority; you know, the masses who are rational & retain some sanity by being offline for a little while. Unlike sad cunts such as",1,0.2923390466268709,Monitor,0
"""== Proprietary Software ==
Hahaha I just read your 'heated' debate in the discussion of the article """"Proprietary Software"""". You were right in the original argument, and when everyone else started commenting and that admin warned you, you turned into SUCH A BITCH. You were right though, people just need to grow some balls and take some criticism.
Thankyou for the support, while I did become a little childish, I think to be honest I was justified so far as it being impossible to do otherwise while continuin the coversation (as opposed to being justified in that I should have simply left the idiots to their fictional article) but oh well, we do have to all be """"civil"""" and pretend like we're all best friends, it's no wonder all the articles are worded like leftist Propoganda. -   """,1,0.29220119244196463,Monitor,0
"stop 

As wiki is not a Waabi and deobandi Platform so don't try ur sick Views here.First collect correct information and be on siratal mustakeem. (t • c)",1,0.29086339889448126,Monitor,0
"Whatever, Mary
At least my user page has some balls.  Thenatureboy",1,0.29077090609023226,Monitor,0
"Afd vote on FTS==

Sincere apologies for clobbering your vote.  Don't know how it happened, and I assure you it wasn't intentional.   
'S ok. Shit happens.
 Isotalo 

==",1,0.2906856682037829,Monitor,0
"""

More Negative Coatrack and cruft by  

To bad stuff like this  don't find it's way in to Melissa Bean or stuff like this  in Jill Morgenthaler's bios??? Considering Goethean hates Roskam and his activities violates WP:COI regarding his editing on this bio (goethean's bias on Rosakam) which shows a systemic bias. But, then again no matter wikipeidia policy and ethics - only democrats, who are approved by Gothean and his master  and WP:SPA puppet  are allowed. Classic case of WP:OWN. Only DCCC point of view is approved.  
 
Lets just lose the pretense of fairness here and just consider this bio an official DCCC online version, and not any thing NPOV and far from Encyclopedic and fair.  All of which give more proof that section 230 should be revised and rewrite to make those responsible accountable.

A word to  personally, how can you have any kind an ethical religion and engage in such disingenuous and behavior, contrary to your own belief system (Hindu Buda etc.) which I see you engage in, on Wikipeida??? I wonder how you look at your self in the mirror or even sleep at night, unless you have compartmentalized your mind off so well as you can stay sane with the hypocrisy you seem to demonstrate by your own behavior? What you do and what you seem to believe in seem in conflict? 68.75.174.105  

LIES,CENSORSHIP, MIS-INFORMATION
Wikipeidia and it's cult of lies, and all cultist fear true and need to engage need to engage in it rather then the light of day.  Only evil can exist in the dark of such.

To Gothenan, I have grown up in Chicago and seen democrats and their thugs beat up people, for pulling republican votes.  I have seen first hand.. I have seen vote fraud institutionalized where only democratic votes were counted and elections stolen as normal way of life with jokes like """"dead vote, or vote early for often or the Wino vote...all coming for crook country political culture (dont believe me read BOSS by Mike Roko).  Gothean you so full of your elitist garbage and self righteous self, you fail to understand who's the real thug here.   I lived, me and my family, in the county of cook (crook) were corruption and taxes are on a scale rivaling a bannana republic a blue paradise of corruption, so bad I move to Dupage to get away from it - I say to you, if is so bad in Dupage/and the sixth, then Gothenan, move back to Chicago... GET your head out of your ass and your figging buda books and look at the realities and stop the """"BIG LIE"""" you foist on the ignorant.""",1,0.29051295692432555,Monitor,0
"""
 Ok, first of all, the reason I didn't delete the entire sentence is because his retardation is a recurring gag.  Second, gay jokes are also recurring gags because they appear numerous times throughout the series.  I have no problem with creationists getting slammed as I'm not even one myself (more like creationary-evolutionist), so don't play the """"you're just offended"""" bullshit because it's just that: Bullshit.  Also, the throwaway gag thing does hold water because they could have had the entire episode without it.  The episode would have held just as much merit and made just as much sense without that gag.  Tell me, how is the creationist gag essential to the plot of this or any Family Guy episode?""",1,0.2904254615644083,Monitor,0
"(Damn it, I forgot to log in. -Brab)",1,0.28974538947658657,Monitor,0
"So  you think you know better than the admin! Are you excusing all of the above? Are you ignoring all of his breaks on the mediation - do you not remember your reaction when I changed BOMBER to Volunteer, you seem very quite of this, do you not think that is total hypocritical?",1,0.2893942214882128,Monitor,0
"yo nigga, why you reverting my edits? just use some common sense.",1,0.2892480462679961,Monitor,0
"""
hey buddy, hey buddy, guess what? """"I"""" dont care realy what """"your"""" excuse is, and couldn't care less what Roaringflamer says, but you are obviously obsessed with redirects. If there is anybody that should be banned, its you for vandalism and disruption so there""",1,0.2891596230795648,Monitor,0
"""
""""oo9"""", if you have ANY actual evidence, show it. You claim something found on May 23, 2013 - I can find no links that back you up. Either come up with evidence or go away you trolling little tea retard.""",1,0.2891419630609032,Monitor,0
"""
You started the """"edit war"""", son. Try not being a southern-fried liar and labeling constructive edits as """"vandalism"""". HAND; FYM.   """,1,0.2882845109406208,Monitor,0
"Binksternet is an anti-Semitewho loves telling lies about Jews and who supports Islamic terrorism. 

Binksternet is an anti-Semitewho loves telling lies about Jews and who supports Islamic terrorism.",1,0.2882679651817985,Monitor,0
"Biased Moderators 

The following users overmoderate, , , . They are biased against valid edits made on pages such as Internode_Systems. Instead of commenting on and providing guidance on contributions, they choose to delete contributions that don't reflect their views. They then lock down the pages so users are unable to contribute to them. ,  and  can suck me off.",1,0.28806553108448846,Monitor,0
"Get him out of here, and I will get past this, I assure you, completely past Wikipedia.  But to have him come and taunt me is absurd and cruel.",1,0.2879303764393631,Monitor,0
No point. I'm converted. He was a vile fascist. What is your objection?,1,0.287652964937665,Monitor,0
"you are vandalizing the page, you are the true vandal here",1,0.2874570599868308,Monitor,0
"Congratulations, you have AIDS! 

I suggest you block me before the rest of your family gets it. 65.183.143.133",1,0.28666034322314865,Monitor,0
The two ugly sisters have landed.  Get lost you two.  Got harass someone else.,1,0.28596072670065154,Monitor,0
This is what happens to anti-Semites like you.,1,0.2857570197055425,Monitor,0
oi wanka...get a life,1,0.2853447912245784,Monitor,0
You must be a sock. Your request was your only edit.,1,0.28458915789210154,Monitor,0
"You 

Are an *****le!",1,0.2845628819574068,Monitor,0
Listen to me nigga I am your Lord ! Go to cotton plantation and work for Proud South!,1,0.2838085460347329,Monitor,0
"The above nonsense is from vandals who pose as admins, who have very low academic and personal skill levels with the result they have no idea of how history works, little idea how to present it, and who seemingly haunt wik as its their little childish power trip.  One thing is very assurred.  If they continue, wik wont.  Also, the amount of plagarised material on wik ensures there will be court cases galore as people get sued.  One of the above seemingly got very upset when he realised his block tools dont work.  Those tools are their weapons to exclude those who dare to protest the low level of rot they go on with here.  That the tools not being much good in reality must be a blow to the whole bully boy psyche and  antics.  Try growing up a bit you lot.  The free world doesnt need your stupidity.",1,0.28254307188308475,Monitor,0
are you stupid or what????? read the very union text yourself!!!! it is clearly states that union is between TWO NATIONS!!!!!!!   http://www.lublin.eu/Liublino_unijos_paskelbimo_aktas-1-927-27-1216.html,1,0.28230874025510105,Monitor,0
"""
All I know is that you seem to be a silly man. Then you bring that ridiculous Coldplay expert into this diseased game and that is ultimate joke.   Is he supposed to be the resident Wikipedia music expert?  I mean, what kind of mindless fool imagines there is a molecule of talent to singing a song about """"Jello"""" like some castrated schoolboy?  Have you heard how they play guitar? Chugga-chugga-chugga, it is alternative no-talent trash of the worst kind!  I don't care how the brainwashed masses are deluded and deceived into thinking Coldplay is quality music when so obviously it comes from the sewer, except that is an insult to the sewer.  Those who attack Soviet Russia attack a nation that created the greatest music known to mankind and the new """"democracy"""" of gangsters only destroyed whatever quality once existed.  Do not compare Coldplay to great art, please, do not be sillier than you already are, because Coldplay is an example of everything that is wrong with music today. My dog knows more about music than Coldplay, sings better than Coldplay, and he did not go to a school of castrated schoolboys to learn that much.
  """,1,0.28222123916694014,Monitor,0
"You sir are an imbecile, and a pervert.",1,0.2819007686239801,Monitor,0
unblock|Material scientist isa dum dum and so is Pbass607 #yolo #swag #they are both gay with each other,1,0.28173446818815434,Monitor,0
"EPic Fail 333 

I am FREAKING SERIOUS!!!

I CANNOT be blocked.

You Failed AGAIN!!!

Goodbye.68.79.167.11",1,0.2816439452612477,Monitor,0
"EPic Fail 2 

I am FREAKING SERIOUS!!!

I CANNOT be blocked.

You Failed AGAIN!!!

Goodbye.68.79.167.11",1,0.2816439452612477,Monitor,0
U have your nose so far up his A$$ u look like Pinnochio.,1,0.28152773707331313,Monitor,0
Um... okay. Those ARE the rules though. And thanks's for not being as idiotic as that guy Jack Merridew is. He edited my own userpage!,1,0.2812737715335118,Monitor,0
"""

 Your attitude totally stinks, Mackcan. And don't think that, just because you're some sort of bleeding heart liberal, that your thuggish behaviour will seem any less degenerate. Left wing thugs can wield pick axe handles and go round beating up Xenophobic Party members in Sweden, just as much as fascist thugs can commit brutish acts of violence. The way you accused me of vandalising this article was, not only childish, but ridiculously unfounded. - CaptainSurrey""",1,0.2807482561536323,Monitor,0
"quick thing mate 

Give me a couple of reasons NOT to kill you plz. btw this is a shared IP adress on a school computer so don't even bother responding,",1,0.279811420945567,Monitor,0
Don't be an ass. It was a clear edit conflict. And where have I a BLP violation?99.141.241.135,1,0.2794563926811936,Monitor,0
"""
 Cut the bullshit You are doing personal favor here to people from Serbian Chapter. There is nothing in this article that deserves to be deleted as facts involved and references used prove exactly what was happening with Montenegrin language doing last 100 years. You are who you chose to be and your actions makes you very poor person. But that is not my choice but yours so there is nothing there I can regret. If section is written in bad English people before tried to help and they did fix grammatical and other errors. You did nothing just helped one hegemonic force to continue to bloat articles about Montenegro. One think you cant say is that this section is not based on valid sources. But I will use this example to show how you and other abused Foundation and your position to support many unjust causes. You are obviously not aware what this kind of yours behavior have repercussions. And one advice to editors you can use word """"bullshit"""" when you see one 76.114.213.50  """,1,0.27857275351514454,Monitor,0
"You're a moron
You keep creating articles with slightly wrong names and then new ones are created because the correct names were still in red links. Now there are a lot of duplicate articles for the same subjects, but since yours are so badly written and incomplete I will ask an administrator to delete them. 172.129.98.125",1,0.2780111411448011,Monitor,0
""" You're a dumb American, right? No degree? Knows nothing of engineering? Thinks mathematics is """"universal""""? Played monopoly in high school instead of learning? How am I doing so far?""",1,0.27772814603392265,Monitor,0
"Yeah 9 11 was carried out by 19 cave dwelling Muslims who are openly funded by CIA. Even the Iran Jundallaah terrorist leader admitted it. Let's see the Iran Contras affair, FBI Chiefs admitting the corruption as well as the DEA. They funded the same radical group OOsamaa ran with known as the Mujihadeeens, Hilary CLinton just admitted it in a interview. The retarded American troops are protecting poppy fields, they openly admit that, wow I wonder how drugs are getting into the country. Wikipedia is for fact suppressing fagots like yourself. When Iran gets invaded next or w.e. country USA sees fit, maybe your bitch mentality will awaken into manhood.",1,0.2774794157732397,Monitor,0
"""

Whoever you are, you tedious little twat, bombarding innocent users with these """"warnings"""", realise that this IP address is shared by literally hunderds(and possibly thousands) of users, and the spammer(or spammers) represent less than 1 per cent of people posting/editing etc on this IP address. Unless you are just some dweeb who gets off on threatening people?""",1,0.2771364535097522,Monitor,0
"""::::Your above accusation is based solely on who you """"suspect"""" a user to be? Since apparently it's now acceptable to publicly express who we merely suspect other users are, it should be noted that I suspect you to be a paranoid-delusional pedophile who regularly engages in unprotected sexual intercourse with prepubescent children in an attempt to intentionally spread your HIV infection to them.   

""",1,0.2768067517557456,Monitor,0
That was some ugly juvenile vandalism. Kids these days...,1,0.2767208083273171,Monitor,0
"I've found the cure 
the cure for gay peole is ...",1,0.2761447792134241,Monitor,0
"Stop sucking a dong 
Enough has been said. 99.142.17.112",1,0.2761283986262191,Monitor,0
"What a bloody damn joke.  We have half a dozen censors ready to spend many hours until whats left of the article is all of 4 sentences long and relates ZERO about an ogoing public fraud. The SINGULAR contributor has been chased away and AFTER said half dozen censors have done their badge-hunting work what is left?

And a body can't say squat about the fully licensed Kleargear lawyer scamming people every freakin day? Thats Wikipedia censorship and to join this club is to lose all ethics completely. Take a bow boyos.

I keep asking the question and NOBODY will answer it. WHO thinks Kleargear is NOT a fraud?  If a body is accepting the obvious then WHY are censors bending over backward to censor every word?",1,0.2760091825368963,Monitor,0
"A question 

How big are your boobs?",1,0.2759032454698474,Monitor,0
"""
PS. You watch that foul mouth of yours Madam. """"Innuendo"""" indeed. I've blocked for less. ;-)""",1,0.27577560151582065,Monitor,0
"""Oh my....touch not Gods' anointed......Hey, the only thing haggard was anointed with was baby oil by a homosexual prostitute...........he was anointed alright but not Gods anointed. Anyhow, """"gods anointed"""" is the hebrew word messiah a king of israel or jesus himself. I dont think haggard or any other tv preacher meets that qualification.

""",1,0.2750944962510052,Monitor,0
"What the heck are you talking about Jayjg? Why can't Z Net be a reliable source? Because it's not supporting YOUR OPINION? All this back and forth is nonsense. Z Net is very well known. It has contributors who happen to be well known scholars. I know Jayjg is a pro-Zionist sock puppet, so shouldn't we ignore his incessant whinings about anything anti-Israel? Disgusting.",1,0.2745203859507915,Monitor,0
"Your Age 

You might want to rethink advertising your age.  Not many people are going to take seriously some snot-nosed, wet-behind-the-ears punk kid.",1,0.2738590190632229,Monitor,0
"This article is already bad enough, dont make it worse by stupidly deleting the picture, and by the way, why the hell do you need a reason for the picture, the reason is quite obvious, it is the game cover, therefore it needs to stay. Someone already deleted a large portion of the article becuase thay felt that is was uneccesary, which was very idiotic.",1,0.2738411017143504,Monitor,0
BECAUSE HE IS A FAGOT,1,0.27345645768628696,Monitor,0
"""
""""Please"""", """"please"""", """"please"""", oh shut up.  """,1,0.27303261293561176,Monitor,0
"Sigh*

So you just went ahead and removed them anyway, why are they on other pages like WW1 vets and the world cup, Anyway forget it; 
You know what i dont even care anymore. Do your worst. Goodbye ive had enough. Im not even going to explain everything to you.",1,0.2730229059179821,Monitor,0
"Go watch Buffy the Vampire Slayer or what ever you simpleton's do, because I am done using your ego as a urinal.",1,0.2726682279617033,Monitor,0
"WARNING Hey faithlesswonderboy...we're commin 2 get ya......The 305 Corpses
Cunsider yoself lucky...we dont often even warn peeps first...they just go away like the wind...poof!",1,0.272385751108265,Monitor,0
"WELL SAID Loremaster you do not own the article, you tyrannical anti-knowledge hater.",1,0.2721216649012202,Monitor,0
of killing all the jews,1,0.2721121330307973,Monitor,0
"Also, User:GSK did in fact just verify you were lying about me behing retaliatory, you're simply making a fool of yourself https://en.wikipedia.org/wiki/Wikipedia:Administrators%27_noticeboard/Edit_warring#User:72.72.240.141_reported_by_User:GSK_.28Result:_Protected.29",1,0.270497466126569,Monitor,0
"kinkeshi 

hi mate (i changed my name), guess what? the kinkeshi article has been deleted today with no warning. i let you imagine how i feel. thanks for your help so far. i'm sorry to tell but now i don't want to waste hours here, i planned to build the remaining PS2 kinnikuman games articles but not now, this site is really disgusting me, now i will fuck it for real, 永訣!",1,0.2701311609093279,Monitor,0
edit filter disturbs i can't add a gay userbox to your userpage,1,0.2700221184266816,Monitor,0
"""Question ==

Can you tell me what is your problem?What is the reason you are deleting referenced updated informations about ethnic groups in Vojvodina and Serbia?
You are a retired Serb-killer aren't you?Yes you are I read your user page and I've seen your contributions . You  also wanted to delete an article concerning gross crimes against Kosovo Serbs.The article is also fully referenced and factual,but because it shows what monsters Albanians can be you want to delete it(an Albanian on talk page says  """"There were no crimes.It is not a crime to kill a Serb because they not belong here"""" that is how sick they are).I know what you hate the most.Facts.That is why are deleting informations about ethnic groups which live in Serbia,you want to infiltrate their numbers.If not Serb-killer(could be) you are a Serb-hater that is for sure.Very sad.I could be blocked again but I will be back I promise you that.
Obviously I am not banned because I am writing this.Please stop deleting texts I write  I will undo your changes 

24.135.84.89  
== """,1,0.26989376234635365,Monitor,0
"""

lol, You actually think this article is not neutral?, This coming from the guy who calls Gamergate supporters """"faggots""""?   """,1,0.2687297634147149,Monitor,0
Get out my talk page you smelling wog!,1,0.268704632881911,Monitor,0
"""

Hey, I said it was """"a"""" seat, not """"the"""" seat, you dumb motherf#@$ker!!  Learn how to read English.  Soon I shall be an administrator and have you purged from this noble experiment. """,1,0.26818089140436385,Monitor,0
"""

Cretins are too stupid to understand that the usual remedy effected by antitrust litigation is to curtail or break up a market participant's dominant, anti-competitive market position.  Cretins are too stupid to understand that a reduction, over time, from 67% to 8% of a particular market participant's share of the US steel market is, in effect, a significant whittling of said market participant's dominance.  Cretins are too stupid to understand that this is thus """"nearly the same effect"""" as a successful antitrust enforcement.  Cretins are too inept to realize that they lack even a basic understanding of relevant economic and legal issues, as well as simple English language reading comprehension skills, to be able to meaningfully """"edit"""" sentences pertaining to the subject.  81.164.9.105  """,1,0.26806177586809415,Monitor,0
Yall are such babies.,1,0.2671385805899738,Monitor,0
"September 2006 (UTC)

hunk

YOU'VE BEEN HIT BY THE

BEAUTIFUL truck

ONCE YOU'VE BEEN HIT, YOU HAVE TO HIT 8 Beautiful People IF YOU GET HIT AGAIN YOU'LL KNOW YOU'RE REALLY BEAUTIFUL! IF YOU BRAKE THE CHAIN, YOU'LL BE CURSED WITH UGLYNESS FOR 10 YEARS SO PASS IT HIT WHO EVER YOU THINK IS BEAUTIFUL! 02:44, 23",1,0.2671163620898565,Monitor,0
"""
 Oh Mr. Blaschke dot get too emotional just because i called your boyfriend an """"expert"""" LOL; Pala/Palam has a known etymology and it is *palso- (Latin:sepelio Umbrian:pelsa-) meaning Tombstone/Rock and equivalent to the Gaelic 'All' (notice no *p); do not get to full of rage just because you and your dear boyfriend look like cows in the rain and have 'NO clue; proper experts LOL; PS: you claim to be from Bavaria but your last-name is Polish;   """,1,0.2662468852010801,Monitor,0
So sorry copy and paste this to 10 articles or your﻿ mum will die within the next 4 hours.....,1,0.2648597509940763,Monitor,0
YAWN!!     The above COMMENT is a quote from McNeight!!!  AND yet HE still insistes on adding that damn 'preceeding unsigned.....yada...yada'  What a RUDE and obnoxious individual.,1,0.26470342565075805,Monitor,0
GOOD RIDDANCE. GET LOST. PUNK.,1,0.2632378429260762,Monitor,0
Scrap the map. The 5-pic collage looks better. Real pictures sum up the war better then some plain ass map animation.,1,0.2632022201719982,Monitor,0
"you have a new message, go fuckyouself again!!",1,0.2617291265078708,Monitor,0
"Refactoring
Do not refactor my comments again. You have been in dispute with me in the past, and perhaps you don't like me, but you have no business mucking about with what I have ot say. If you object to any of my comments feel free to bring them up at the appropriate noticeboard, but do not fuck with them again. Thanks.",1,0.2616126887954453,Monitor,0
"Hello Jeff,
I the changes I made to the Wayne Brasler page add important to his recent doings and are not vandalism. Please pull the Africa sized pole out of your ass he is a highschool journalism teacher not Ghandi.
-pinetree110",1,0.26101163743156486,Monitor,0
"""
Based on ChrisO's behavior that's a load of bull, he's just pretexting to attack me. Further, he NEVER gave me a """"warning"""" about being blocked, the only """"warning"""" I had was this  and I RESPONDED to the abusive jerk by placing a question of his interpretation of the rule which he flatly refused to respond to.
""",1,0.26086011140759324,Monitor,0
"No, I am not the 'fucker' who has been harassing you. I can only suggest that it is someone who uses the same wireless connection as me.",1,0.26074112209325934,Monitor,0
I'm ignoring all the rules. That's a wikipedia pillar. The fact is I HAVE BEEN RIGHT ALL ALONG and that jerk kept reverting the accurate edits. Block him. So I cusse him out about it. He deserved it. Now move along and get a life. I'm done here. I made the ACCURATE EDITS that ARE NOT IN DISPUTE and I expect them to stay that way. You're not my boss.,1,0.2606750511527122,Monitor,0
